-0,0,0,1.3111e+05,23.43,4.2842e-05,1.0015e+05
0.015034,-9.0119e-12,57.027,1940.5,2.9692,0.00041845,1.0015e+05
0.025388,-1.6143e-11,56.198,4686.5,3.9961,0.00033958,1.0015e+05
0.032433,-1.0737e-11,53.407,19690,8.319,0.00034446,1.0015e+05
0.019697,-4.9007e-12,46.935,81720,17.594,0.00038087,1.0015e+05
-0,0,0,1.3111e+05,23.43,4.2842e-05,1.0015e+05
0.082503,-1.6556e-11,57.776,1543,2.7539,0.00044244,1.0011e+05
0.1505,-1.7484e-11,57.633,2035.2,2.9592,0.00040005,1.0011e+05
0.25986,-1.6752e-11,56.762,5444.8,4.2721,0.00033511,1.0011e+05
0.32216,-1.1101e-11,53.805,22372,9.0551,0.00035699,1.0012e+05
0.24988,-4.7085e-12,47.291,81852,17.852,0.00038727,1.0012e+05
-0,0,0,1.2732e+05,22.974,4.2337e-05,1.0012e+05
0.1505,-1.7484e-11,57.633,2035.2,2.9592,0.00040005,1.0011e+05
0.25986,-1.6752e-11,56.762,5444.8,4.2721,0.00033511,1.0011e+05
0.32216,-1.1101e-11,53.805,22372,9.0551,0.00035699,1.0012e+05
0.24988,-4.7085e-12,47.291,81852,17.852,0.00038727,1.0012e+05
-0,0,0,1.2732e+05,22.974,4.2337e-05,1.0012e+05
0.061414,-1.0892e-11,59.091,1557.3,2.7196,0.00042748,1.0003e+05
0.10912,-1.4884e-11,58.916,2138.1,2.9708,0.00038554,1.0003e+05
0.18904,-2.0278e-11,57.925,6045.3,4.5105,0.00033332,1.0003e+05
0.23199,-1.4592e-11,54.837,23314,9.4806,0.00037118,1.0003e+05
-0.27533,-6.8544e-12,48.415,67062,17.192,0.00042937,1.0003e+05
-0,0,0,72544,24.226,0.00019148,1.0002e+05
0.10912,-1.4884e-11,58.916,2138.1,2.9708,0.00038554,1.0003e+05
0.18904,-2.0278e-11,57.925,6045.3,4.5105,0.00033332,1.0003e+05
0.23199,-1.4592e-11,54.837,23314,9.4806,0.00037118,1.0003e+05
-0.27533,-6.8544e-12,48.415,67062,17.192,0.00042937,1.0003e+05
-0,0,0,72544,24.226,0.00019148,1.0002e+05
-0,0,5.7,8628.2,4.4638,0.00017649,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,5.7,11580,5.161,0.00017649,99979
-0,0,5.7,8628.2,4.4638,0.00017649,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,11.4,150.7,0.76881,0.00035299,99979
-0,0,5.7,11580,5.161,0.00017649,99979
-0,0,0,31168,11.88,0,99977
-0.11748,-6.3745e-11,11.169,17026,6.9233,0.00027357,99977
0.03604,-1.8879e-11,12.195,1822.5,1.4706,0.00013576,99977
0.21975,-3.6126e-11,12.119,2808.3,1.8449,0.0001411,99977
0.26443,-3.4033e-11,10.789,21444,7.9144,0.00027742,99977
-0,0,0,38032,13.113,0,99977
-0,0,0,31168,11.88,0,99977
-0.11748,-6.3745e-11,11.169,17026,6.9233,0.00027357,99977
0.03604,-1.8879e-11,12.195,1822.5,1.4706,0.00013576,99977
0.21975,-3.6126e-11,12.119,2808.3,1.8449,0.0001411,99977
0.26443,-3.4033e-11,10.789,21444,7.9144,0.00027742,99977
-0,0,0,38032,13.113,0,99977
-0,0,0,50565,16.784,0,99974
-0.071846,-7.6132e-11,11.594,28038,9.9442,0.00032978,99974
0.045991,-3.3084e-11,13.233,3512.2,2.1981,0.0001287,99974
0.16928,-5.2196e-11,13.013,4908.4,2.7436,0.00014532,99974
0.1912,-4.7127e-11,10.819,32043,10.716,0.0003351,99974
-0,0,0,55783,17.236,0,99974
-0,0,0,50565,16.784,0,99974
-0.071846,-7.6132e-11,11.594,28038,9.9442,0.00032978,99974
0.045991,-3.3084e-11,13.233,3512.2,2.1981,0.0001287,99974
0.16928,-5.2196e-11,13.013,4908.4,2.7436,0.00014532,99974
0.1912,-4.7127e-11,10.819,32043,10.716,0.0003351,99974
-0,0,0,55783,17.236,0,99974
